Image,LPIPS
000471,0.4226923882961273
000472,0.4718165397644043
000473,0.5326509475708008
000474,0.5880051851272583
000475,0.5089397430419922
000476,0.2941058576107025
000477,0.6753578782081604
000478,0.6762078404426575
000479,0.6697731018066406
000480,0.1894550323486328
000481,0.43033623695373535
000482,0.39340853691101074
000483,0.4846910238265991
000484,0.4220961332321167
000485,0.70466548204422
000486,0.628174364566803
000487,0.675392746925354
000488,0.2209293097257614
000489,0.23139478266239166
000490,0.2664515972137451
000491,0.2466357946395874
000492,0.325758159160614
000493,0.7173528075218201
000494,0.755231499671936
000495,0.7349497079849243
000496,0.5133571028709412
000497,0.39255040884017944
000498,0.3529433310031891
000499,0.42482829093933105
000500,0.5015180706977844
000501,0.4866473376750946
000502,0.47660985589027405
000503,0.43403738737106323
000504,0.4393359422683716
000505,0.30969899892807007
000506,0.28594446182250977
000507,0.2869192659854889
000508,0.6111016869544983
000509,0.35568827390670776
000510,0.3355361521244049
000511,0.3285840153694153
000512,0.6214838624000549
000513,0.3840551972389221
000514,0.3799353837966919
000515,0.40630701184272766
000516,0.5802869200706482
000517,0.46793878078460693
000518,0.48011258244514465
000519,0.4804242253303528
000520,0.4452255666255951
000521,0.5346200466156006
000522,0.48333606123924255
000523,0.4972260594367981
000524,0.3757201135158539
000525,0.5747565031051636
000526,0.6154055595397949
000527,0.6148073673248291
000528,0.43867477774620056
000529,0.5777418613433838
000530,0.6181809306144714
000531,0.5931047201156616
000532,0.5539184808731079
000533,0.5863365530967712
000534,0.5176861882209778
000535,0.5128282308578491
000536,0.40413475036621094
000537,0.5664178729057312
000538,0.5501919388771057
000539,0.526897132396698
000540,0.48082563281059265
000541,0.4995894730091095
000542,0.5501142144203186
000543,0.5347610116004944
000544,0.69880211353302
000545,0.4547061026096344
000546,0.4969807267189026
000547,0.3545374274253845
000548,0.5831814408302307
000549,0.11535568535327911
000550,0.13819053769111633
000551,0.12707537412643433
000552,0.6024028062820435
000553,0.472894549369812
000554,0.4243994951248169
000555,0.43290090560913086
000556,0.39654770493507385
000557,0.5448473691940308
000558,0.6199182868003845
000559,0.566082775592804
000560,0.4078914523124695
000561,0.4650614857673645
000562,0.48196887969970703
000563,0.43768784403800964
000564,0.5414943695068359
000565,0.3631601929664612
000566,0.34065520763397217
000567,0.3763791024684906
000568,0.4379335641860962
000569,0.3363102972507477
000570,0.3875671625137329
000571,0.32775530219078064
000572,0.4025576710700989
000573,0.6088479161262512
000574,0.6122266054153442
000575,0.6110564470291138
000576,0.369968056678772
000577,0.5023419260978699
000578,0.5549405217170715
000579,0.5607465505599976
000580,0.6026349663734436
000581,0.2395150512456894
000582,0.29418307542800903
000583,0.3441973328590393
000584,0.5335410833358765
000585,0.6113668084144592
000586,0.5884931683540344
000587,0.5759536623954773
000588,0.23504437506198883
000589,0.5583618879318237
000590,0.5026578903198242
000591,0.46855050325393677
000592,0.6174497008323669
000593,0.3536304831504822
000594,0.46415063738822937
000595,0.3529927134513855
000596,0.622530460357666
000597,0.5443795919418335
000598,0.43832260370254517
000599,0.4807972311973572
000600,0.41536325216293335
000601,0.19337721168994904
000602,0.22182221710681915
000603,0.20605970919132233
000604,0.43473905324935913
000605,0.4135052561759949
000606,0.43046897649765015
000607,0.40951335430145264
000608,0.41182053089141846
000609,0.3935908079147339
000610,0.41073089838027954
000611,0.392561137676239
000612,0.3917696177959442
000613,0.27282780408859253
000614,0.2671831250190735
000615,0.2854836881160736
000616,0.5787668228149414
000617,0.4673573970794678
000618,0.4084913432598114
000619,0.4416780173778534
000620,0.3899301290512085
000621,0.4581737816333771
000622,0.4094387888908386
000623,0.4316013753414154
000624,0.19247297942638397
000625,0.8912726044654846
000626,0.8584203124046326
000627,0.897996187210083
000628,0.4926494061946869
000629,0.7193748950958252
000630,0.7463798522949219
000631,0.7463059425354004
000632,0.5347704887390137
000633,0.5408357977867126
000634,0.4896598160266876
000635,0.5018414258956909
000636,0.2059953212738037
000637,0.17979636788368225
000638,0.23164382576942444
000639,0.2486390471458435
000640,0.5128009915351868
000641,0.6038055419921875
000642,0.6841796636581421
000643,0.528748631477356
000644,0.6238343715667725
000645,0.530124306678772
000646,0.5059006214141846
000647,0.5840438604354858
000648,0.23345237970352173
000649,0.1152908131480217
000650,0.09895972162485123
000651,0.10797293484210968
000652,0.2195330411195755
000653,0.18441453576087952
000654,0.20352527499198914
000655,0.19873881340026855
