Image,LPIPS
000726,0.3105069398880005
000727,0.31173792481422424
000728,0.25105011463165283
000729,0.2254491001367569
000730,0.20203113555908203
000731,0.2630995213985443
000732,0.39553308486938477
000733,0.5298779606819153
000734,0.45540210604667664
000735,0.5163311958312988
000736,0.1367160677909851
000737,0.20815661549568176
000738,0.32802775502204895
000739,0.26341429352760315
000740,0.3397558927536011
000741,0.42963212728500366
000742,0.41206809878349304
000743,0.36966660618782043
000744,0.15549412369728088
000745,0.47238054871559143
000746,0.5157214999198914
000747,0.4708780348300934
000748,0.516143262386322
000749,0.395754337310791
000750,0.4070681929588318
000751,0.40491923689842224
000752,0.5456655025482178
000753,0.9581061005592346
000754,0.9978432655334473
000755,1.0113922357559204
000756,0.2995535433292389
000757,0.28525233268737793
000758,0.2994465231895447
000759,0.2554513216018677
000760,0.8864719271659851
000761,0.9520701766014099
000762,0.9095335602760315
000763,0.9116109609603882
000764,0.28519558906555176
000765,0.34739401936531067
000766,0.3265024721622467
000767,0.3091181814670563
000768,0.25633448362350464
000769,0.3864445090293884
000770,0.3918449580669403
000771,0.3464723825454712
000772,0.33300453424453735
000773,0.23766902089118958
000774,0.20866751670837402
000775,0.2222711145877838
000776,0.21301120519638062
000777,0.5108169913291931
000778,0.5255467891693115
000779,0.5401462912559509
000780,0.3125655949115753
000781,0.4946478605270386
000782,0.5973411798477173
000783,0.5901763439178467
000784,0.19538462162017822
000785,0.16053271293640137
000786,0.15776494145393372
000787,0.1296091228723526
000788,0.37014496326446533
000789,0.1964581459760666
000790,0.173484668135643
000791,0.2158263772726059
000792,0.24709895253181458
000793,0.4090970754623413
000794,0.4068043529987335
000795,0.37377965450286865
000796,0.05999300628900528
000797,0.2311241626739502
000798,0.23076537251472473
000799,0.23481889069080353
000800,0.8847756385803223
000801,0.544320285320282
000802,0.5712386965751648
000803,0.5476768612861633
000804,0.3713151812553406
000805,0.1955815553665161
000806,0.17610932886600494
000807,0.16470271348953247
000808,0.15204264223575592
000809,0.17251282930374146
000810,0.2064862996339798
000811,0.165645033121109
000812,0.18678155541419983
000813,0.3234422206878662
000814,0.31547725200653076
000815,0.29871195554733276
000816,0.3903863728046417
000817,0.4582947790622711
000818,0.4852166175842285
000819,0.5052536725997925
000820,0.2569396495819092
000821,0.15110230445861816
000822,0.15690340101718903
000823,0.1564098298549652
000824,0.42294377088546753
000825,0.19063475728034973
000826,0.23359066247940063
000827,0.13999854028224945
000828,0.3111971914768219
000829,0.3774586319923401
000830,0.39155715703964233
000831,0.4511081278324127
000832,0.1987050473690033
000833,0.21247059106826782
000834,0.1678897738456726
000835,0.20728935301303864
000836,0.16089913249015808
000837,0.24042090773582458
000838,0.1841650903224945
000839,0.16410058736801147
000840,0.23633986711502075
000841,0.16483360528945923
000842,0.19423730671405792
000843,0.14024531841278076
000844,0.32638028264045715
000845,0.08756610751152039
000846,0.07697167247533798
000847,0.11577384918928146
000848,0.35194021463394165
000849,0.46909573674201965
000850,0.48831918835639954
000851,0.47433435916900635
000852,0.2968882918357849
000853,0.4467158615589142
000854,0.4788627326488495
000855,0.48353856801986694
000856,0.22524476051330566
000857,0.5174860954284668
000858,0.47328367829322815
000859,0.6091113090515137
000860,0.16182997822761536
000861,0.37352994084358215
000862,0.41645312309265137
000863,0.3380550146102905
000864,0.3083708882331848
000865,0.877871572971344
000866,0.9350789189338684
000867,0.919270396232605
000868,0.25323256850242615
000869,0.8801714181900024
000870,0.90434330701828
000871,0.9008244276046753
000872,0.20982514321804047
000873,0.3967493772506714
000874,0.3558686077594757
000875,0.38979700207710266
000876,0.30987828969955444
000877,0.31734976172447205
000878,0.37394872307777405
000879,0.3508656620979309
000880,0.7129408717155457
000881,0.21460247039794922
000882,0.24743133783340454
000883,0.2385980188846588
000884,0.3198584318161011
000885,0.18341907858848572
000886,0.11797969788312912
000887,0.16378772258758545
000888,0.3389767110347748
000889,0.1968754082918167
000890,0.19416362047195435
000891,0.17695635557174683
000892,0.22763365507125854
000893,0.36551156640052795
000894,0.3431396186351776
000895,0.32516732811927795
000896,0.1637459099292755
000897,0.1202147901058197
000898,0.17802996933460236
000899,0.1784128099679947
000900,0.8785496354103088
000901,0.17479565739631653
000902,0.2218908965587616
000903,0.18696874380111694
000904,0.17874538898468018
000905,0.9303624033927917
000906,0.5357975363731384
000907,0.8700060248374939
000908,0.3046562075614929
000909,0.37072131037712097
000910,0.4051154851913452
000911,0.4349196255207062
000912,0.3617120683193207
000913,0.22154438495635986
000914,0.27939292788505554
000915,0.3125494718551636
000916,0.23376362025737762
000917,0.4321519434452057
000918,0.44598567485809326
000919,0.3906066417694092
000920,0.22389772534370422
000921,0.30779600143432617
000922,0.30855175852775574
000923,0.2921144962310791
000924,0.046605370938777924
000925,0.572067379951477
000926,0.5390802621841431
000927,0.5645455718040466
000928,0.12913697957992554
000929,0.2920035123825073
000930,0.20702198147773743
000931,0.19946053624153137
000932,0.02468828856945038
000933,0.3751008212566376
000934,0.33365190029144287
000935,0.39639559388160706
000936,0.27655965089797974
000937,0.31700399518013
000938,0.4480232000350952
000939,0.3216571509838104
000940,0.4569021761417389
000941,0.2590888738632202
000942,0.2344060242176056
000943,0.24269619584083557
000944,0.2806400954723358
