Image,PSNR,SSIM,MAE,MSE,Edge_Error,Edge_Preservation
000574,36.09275688784002,0.9483695393123031,0.010486219078302383,0.0002458806266076863,0.007035260554403067,0.9929647445678711
000575,35.59725184710319,0.9443523549543024,0.010377345606684685,0.00027559720911085606,0.006735927425324917,0.9932640790939331
000576,23.975667231971336,0.8424205445837974,0.04442053660750389,0.00400343956425786,0.06505830585956573,0.9349417090415955
000577,25.38345295865345,0.8419545107565616,0.030981631949543953,0.0028950409032404423,0.0364135280251503,0.9635864496231079
000578,25.077004514380956,0.8172593502864707,0.03204290196299553,0.0031067016534507275,0.03825097158551216,0.9617490172386169
000579,25.83744552926211,0.8301078057196047,0.0294629093259573,0.002607686910778284,0.035968221724033356,0.9640317559242249
000580,31.591858772463453,0.7160732915328741,0.020909132435917854,0.0006931290845386684,0.1607581079006195,0.8392418622970581
000581,28.740273895288126,0.8939645216379166,0.02652783878147602,0.0013365112245082855,0.049845632165670395,0.9501543641090393
000582,28.68121430471963,0.8851464172645063,0.026919923722743988,0.0013548105489462614,0.047845155000686646,0.9521548748016357
000583,29.340607395550073,0.885055427525878,0.025375619530677795,0.0011639632284641266,0.044995617121458054,0.9550043940544128
000584,28.770212756310972,0.5293189565186948,0.028799831867218018,0.0013273294316604733,0.07075516879558563,0.9292448163032532
000585,26.17861012404593,0.3821514421760114,0.03871713951230049,0.002410676795989275,0.10050724446773529,0.8994927406311035
000586,26.67198549237834,0.3960774922076836,0.03662748262286186,0.0021517977584153414,0.105967216193676,0.8940327763557434
000587,26.735842385437376,0.39212682440704105,0.036397963762283325,0.0021203900687396526,0.11075283586978912,0.8892471790313721
000588,32.56616765382361,0.9027964350540426,0.013840395957231522,0.0005538386176340282,0.02413613721728325,0.9758638739585876
000589,30.130715914371258,0.6333188827714539,0.02391302026808262,0.0009703499963507056,0.05521390214562416,0.9447860717773438
000590,31.13833241795982,0.6389290378395915,0.021917439997196198,0.0007694258238188922,0.06641225516796112,0.9335877299308777
000591,31.42834653182647,0.6473444901868999,0.021187884733080864,0.0007197229424491525,0.0666869506239891,0.9333130717277527
000592,31.470567716182885,0.886175975644201,0.01985347270965576,0.0007127598510123789,0.030195627361536026,0.9698043465614319
000593,23.21095724580058,0.723506833248565,0.04910114035010338,0.0047742403112351894,0.06595593690872192,0.9340440630912781
000594,25.014455170819183,0.7770941499737389,0.038905348628759384,0.0031517697498202324,0.05055301636457443,0.949446976184845
000595,23.313282634467765,0.722401477788873,0.048316214233636856,0.0046630678698420525,0.06648103892803192,0.9335189461708069
000596,29.470479752243453,0.929657542859571,0.016959264874458313,0.0011296711163595319,0.018153054639697075,0.9818469285964966
000597,33.06937235476352,0.744723501578331,0.017196601256728172,0.0004932450829073787,0.053739532828330994,0.9462604522705078
000598,32.63936184541215,0.7075508906531334,0.0182952918112278,0.0005445826682262123,0.0542268306016922,0.945773184299469
000599,32.23608566680995,0.7027133593814373,0.01905624009668827,0.0005975736421532929,0.049847036600112915,0.9501529932022095
000600,30.228969442171092,0.8760391721915659,0.019032413139939308,0.0009486435446888208,0.03169998154044151,0.9683000445365906
000601,33.39550398634796,0.8899881319404729,0.011633522808551788,0.00045756163308396935,0.01802159659564495,0.9819784164428711
000602,33.27330347548849,0.890381527037248,0.01193093042820692,0.0004706192121375352,0.017542686313390732,0.9824573397636414
000603,32.24890423923922,0.8551784900201261,0.01458900049328804,0.0005958124529570341,0.024186385795474052,0.975813627243042
000604,22.831911108130207,0.8807553244280852,0.03538589924573898,0.005209654103964567,0.03856764733791351,0.9614323377609253
000605,23.80642094328964,0.8663878824372344,0.03543795645236969,0.004162535071372986,0.0434550866484642,0.9565449357032776
000606,23.915349702422887,0.8594479810458673,0.03473440185189247,0.004059429746121168,0.04223114997148514,0.9577688574790955
000607,24.62872573585728,0.8885724399472624,0.030513528734445572,0.0034445098135620356,0.038876213133335114,0.9611237645149231
000608,25.069919379932305,0.8094929580343887,0.03276272118091583,0.0031117741018533707,0.039835818111896515,0.9601641893386841
000609,30.02806583743466,0.617683993830204,0.0234841201454401,0.0009935584384948015,0.039030078798532486,0.9609699249267578
000610,29.830644332234666,0.6150100462613111,0.024138333275914192,0.0010397658916190267,0.03785504028201103,0.9621449708938599
000611,29.80548103930495,0.5817911462950707,0.024067474529147148,0.0010458078468218446,0.04209354147315025,0.9579064846038818
000612,31.767679604440644,0.882378771075815,0.016650758683681488,0.000665628700517118,0.02629801630973816,0.9737019538879395
000613,24.582976079939748,0.8211025435436368,0.03376050293445587,0.003480986924842,0.05261143296957016,0.9473885893821716
000614,25.325974850790605,0.7927992855223306,0.029674524441361427,0.0029336109291762114,0.04538830369710922,0.9546117186546326
000615,25.39577054186178,0.7923180686270297,0.02965707704424858,0.0028868415392935276,0.04435121640563011,0.9556487798690796
000616,29.224130702083023,0.9186905870055407,0.01584077626466751,0.0011956028174608946,0.016456997022032738,0.9835429787635803
000617,26.58493580678442,0.6371550458752708,0.033715683966875076,0.002195363398641348,0.05388952046632767,0.9461104869842529
000618,26.999479252915286,0.6280294719434678,0.032452210783958435,0.001995501574128866,0.06607740372419357,0.9339225888252258
000619,26.840827223945873,0.6143349364566278,0.03348582237958908,0.0020697470754384995,0.06581445783376694,0.9341855645179749
000620,27.900987913849388,0.7124886571677965,0.031389083713293076,0.0016214412171393633,0.08570873737335205,0.914291262626648
000621,22.614596938667532,0.5499019209464052,0.05478059872984886,0.0054769692942500114,0.08345577120780945,0.9165441989898682
000622,22.514696615927207,0.524278307370048,0.05618707463145256,0.005604415666311979,0.08856469392776489,0.9114353060722351
000623,22.763992137832695,0.5564962487495945,0.05389346927404404,0.005291767884045839,0.07220546901226044,0.9277945160865784
000624,23.326911993012764,0.859929901740257,0.0277112890034914,0.0046484568156301975,0.03035796992480755,0.9696420431137085
000625,10.965307566900393,0.26977275888048996,0.22985941171646118,0.0800698921084404,0.15466508269309998,0.8453348875045776
000626,11.049783371157822,0.2764095925234151,0.22767509520053864,0.07852748036384583,0.16752439737319946,0.8324756026268005
000627,10.97414647252198,0.27458896240354164,0.22999307513237,0.07990709692239761,0.15839989483356476,0.8416001200675964
000628,29.09835824519363,0.8754367734969352,0.020852956920862198,0.001230733934789896,0.02956431917846203,0.9704356789588928
000629,26.120345279803892,0.32453615956044196,0.03880560025572777,0.0024432362988591194,0.14994880557060242,0.8500511646270752
000630,26.118669035147924,0.3351614056247473,0.03883843496441841,0.0024441794957965612,0.14325636625289917,0.8567436337471008
000631,26.087135319367775,0.32764796421560133,0.03898373991250992,0.0024619910400360823,0.15640494227409363,0.843595027923584
000632,27.689834634619267,0.7896805192960622,0.026090659201145172,0.001702223322354257,0.04045703262090683,0.959542989730835
000633,30.305927423408733,0.8499301716566682,0.018188687041401863,0.000931981427129358,0.03482355549931526,0.9651764631271362
000634,30.768152733255754,0.8696967809435763,0.01668406091630459,0.0008378856000490487,0.03158542886376381,0.9684145450592041
000635,30.56612693608065,0.8657991820225641,0.01738685742020607,0.000877783284522593,0.03230894356966019,0.9676910638809204
000636,27.786289165606483,0.8000571896673441,0.02452964149415493,0.001664834562689066,0.0372324176132679,0.9627676010131836
000637,27.145441280348123,0.7909762411372662,0.03349212557077408,0.0019295492675155401,0.06774800270795822,0.9322519898414612
000638,27.211159170957533,0.7825661306473016,0.033121392130851746,0.0019005709327757359,0.06763508170843124,0.9323649406433105
000639,26.875737112587874,0.7777747263049036,0.03458896279335022,0.0020531765185296535,0.06491930037736893,0.9350807070732117
000640,26.68527962068763,0.7171549962286884,0.032436784356832504,0.0021452209912240505,0.058779098093509674,0.9412208795547485
000641,20.46680542289669,0.20088335134494956,0.07513301074504852,0.008980891667306423,0.19701942801475525,0.8029805421829224
000642,19.996227642626792,0.19370890432354249,0.07922397553920746,0.010008689947426319,0.20356222987174988,0.7964377403259277
000643,35.666678606419694,0.9083486779463291,0.010725470259785652,0.0002712265122681856,0.013523988425731659,0.9864760041236877
000644,25.53415479725907,0.527662378358906,0.039558134973049164,0.002796304877847433,0.0626448467373848,0.9373551607131958
000645,24.837649896768564,0.5984963913606816,0.043414488434791565,0.003282728837803006,0.0771818682551384,0.922818124294281
000646,25.24208746350962,0.6113325235427535,0.04089748114347458,0.0029908267315477133,0.07695028185844421,0.9230496883392334
000647,25.01986349768344,0.5953349953844652,0.041898030787706375,0.0031478472519665956,0.07470136880874634,0.9252986311912537
000648,23.972853947457608,0.7385807424649671,0.047488439828157425,0.004006033763289452,0.07470618933439255,0.9252938032150269
000649,25.909472882510553,0.8629597461228371,0.033130891621112823,0.0025647953152656555,0.052873823791742325,0.9471261501312256
000650,25.9886290836858,0.8633428206550479,0.03367744758725166,0.002518471796065569,0.05414310842752457,0.9458568692207336
