Image,Frequency_Correlation,Frequency_MAE,Frequency_RMSE
000927,0.33500781655311584,0.024360014125704765,0.034081775695085526
000928,0.182440385222435,0.06059395894408226,0.07560546696186066
000929,0.3385765254497528,0.06289114058017731,0.07992585748434067
000930,0.5266550183296204,0.04644707962870598,0.06154493987560272
000931,0.5308910012245178,0.044137559831142426,0.05845965817570686
000932,0.8456915616989136,0.03313601016998291,0.0524960421025753
000933,0.40749576687812805,0.021882183849811554,0.03495315834879875
000934,0.6463951468467712,0.01535810623317957,0.02459980547428131
000935,0.3783108592033386,0.021923111751675606,0.03497149795293808
000936,0.5813549757003784,0.04000282660126686,0.05600806325674057
000937,0.266379177570343,0.04420582577586174,0.057465627789497375
000938,0.12601231038570404,0.04351780563592911,0.0564187653362751
000939,0.2703242003917694,0.04238744080066681,0.055349841713905334
000940,0.42105257511138916,0.07010487467050552,0.08937128633260727
000941,0.23767635226249695,0.027550790458917618,0.04355402663350105
000942,0.19812940061092377,0.036919452250003815,0.05339951440691948
000943,0.20071855187416077,0.03612908720970154,0.05385541543364525
000944,0.1536489576101303,0.02982521615922451,0.0440116710960865
000945,0.28778204321861267,0.030058732256293297,0.05056999251246452
000946,0.3571486175060272,0.026648417115211487,0.043928470462560654
000947,0.3239094913005829,0.02778218686580658,0.045246802270412445
000948,0.5488220453262329,0.04886336997151375,0.06419414281845093
000949,0.5733155012130737,0.017605701461434364,0.025851625949144363
000950,0.5501817464828491,0.01799830235540867,0.027106603607535362
000951,0.5208787322044373,0.01997116021811962,0.030069923028349876
000952,0.2868516445159912,0.06652909517288208,0.08423375338315964
000953,0.08933355659246445,0.04388301074504852,0.05753074586391449
000954,0.06051795557141304,0.05680888891220093,0.07242083549499512
000955,0.09761162847280502,0.04496484249830246,0.05910641327500343
000956,0.5910300016403198,0.05239313840866089,0.07343268394470215
000957,0.2838478982448578,0.22970515489578247,0.28436046838760376
000958,0.26778697967529297,0.23351220786571503,0.2887067198753357
000959,0.2764092981815338,0.23043794929981232,0.28507983684539795
000960,0.20547661185264587,0.02718745917081833,0.03466814011335373
000961,0.10150595009326935,0.04023593291640282,0.053802844136953354
000962,0.09904558211565018,0.04634755477309227,0.06289893388748169
000963,0.1140061691403389,0.039678290486335754,0.05320996791124344
