Image,Frequency_Correlation,Frequency_MAE,Frequency_RMSE
001902,0.8707503080368042,0.007404280826449394,0.011768443509936333
001903,0.8702743053436279,0.007548261433839798,0.01198862586170435
001904,0.7660167813301086,0.017686596140265465,0.028331270441412926
001905,0.8084399104118347,0.014691967517137527,0.024046842008829117
001906,0.7668060064315796,0.012871094048023224,0.021138405427336693
001907,0.7434853315353394,0.01224978081882,0.020381079986691475
001908,0.5462020635604858,0.08385010063648224,0.11328698694705963
001909,0.7795495390892029,0.014005014672875404,0.02148973010480404
001910,0.7703743577003479,0.016949234530329704,0.027119265869259834
001911,0.7726675868034363,0.01421279925853014,0.021241141483187675
001912,0.6992002129554749,0.05971459299325943,0.0789504274725914
001913,0.6790496110916138,0.037232182919979095,0.053633928298950195
001914,0.6712749004364014,0.03775876760482788,0.05463637784123421
001915,0.6753324270248413,0.036607325077056885,0.05272417888045311
001916,0.6041008830070496,0.05841491371393204,0.07743910700082779
001917,0.6833285093307495,0.031448811292648315,0.04609792307019234
001918,0.6812040209770203,0.027971666306257248,0.040597643703222275
001919,0.6996620893478394,0.031099362298846245,0.045552004128694534
001920,0.8579069972038269,0.01332614105194807,0.02035931684076786
001921,0.516244113445282,0.037468500435352325,0.05678471550345421
001922,0.49336230754852295,0.037229035049676895,0.056381743401288986
001923,0.504980742931366,0.03660359978675842,0.05598797649145126
001924,0.7754228115081787,0.02667658030986786,0.03645281866192818
001925,0.07815270870923996,0.0548381432890892,0.06456562131643295
001926,0.058834414929151535,0.05039132013916969,0.05888032540678978
001927,0.07670972496271133,0.05197061970829964,0.06096355617046356
001928,0.5594156980514526,0.048869114369153976,0.07223724573850632
001929,0.6210485100746155,0.04013100266456604,0.05314132943749428
001930,0.6274421811103821,0.03991108760237694,0.052823733538389206
001931,0.6316880583763123,0.039828501641750336,0.05249243229627609
001932,0.7133805155754089,0.015673065558075905,0.03016587346792221
001933,0.11311652511358261,0.026797210797667503,0.033687394112348557
001934,0.1327405422925949,0.027551870793104172,0.03458494693040848
001935,0.10014624148607254,0.02355349063873291,0.029608717188239098
001936,0.5073419809341431,0.016901513561606407,0.029061801731586456
001937,0.11298120766878128,0.039733272045850754,0.04972009360790253
001938,0.0868225246667862,0.03456897661089897,0.04330367222428322
001939,0.10670630633831024,0.03425932303071022,0.04290739446878433
001940,0.5890703797340393,0.02637575939297676,0.0511552095413208
001941,0.6390948295593262,0.04644623398780823,0.06503131985664368
001942,0.6665780544281006,0.039860766381025314,0.058685269206762314
001943,0.6529077291488647,0.040448155254125595,0.05969856306910515
001944,0.6636802554130554,0.02771282009780407,0.03879378363490105
001945,0.7047279477119446,0.029710454866290092,0.04761586710810661
001946,0.7285391688346863,0.02783157303929329,0.04537920281291008
001947,0.7119520902633667,0.03132700175046921,0.05039946362376213
001948,0.657313883304596,0.03632660210132599,0.05433982238173485
001949,0.7435641884803772,0.019539829343557358,0.03209962695837021
001950,0.7528566122055054,0.019193291664123535,0.03272327780723572
001951,0.7538356781005859,0.01904876157641411,0.0330301858484745
001952,0.6262964606285095,0.053134940564632416,0.07472597062587738
001953,0.8061407804489136,0.0064632706344127655,0.01427975483238697
001954,0.8010812401771545,0.006325827911496162,0.014470353722572327
001955,0.7677038908004761,0.008004823699593544,0.01971886307001114
001956,0.5106096267700195,0.04865042120218277,0.07526466995477676
001957,0.12302273511886597,0.021451056003570557,0.02680842950940132
001958,0.17293119430541992,0.020908810198307037,0.026196405291557312
001959,0.1472780853509903,0.021216411143541336,0.02655976265668869
001960,0.8100907206535339,0.013558926992118359,0.02205713465809822
001961,0.871360719203949,0.009912782348692417,0.019426586106419563
001962,0.8630229234695435,0.01058244053274393,0.02159152366220951
001963,0.8601469993591309,0.009673040360212326,0.019186345860362053
001964,0.5520364046096802,0.04364646226167679,0.060392703860998154
001965,0.6086427569389343,0.025028817355632782,0.03408341482281685
001966,0.5865653157234192,0.022468188777565956,0.030478008091449738
001967,0.600365400314331,0.023556282743811607,0.03220972791314125
001968,0.4858347177505493,0.0079962695017457,0.010951905511319637
001969,0.20966503024101257,0.02276141569018364,0.029439076781272888
001970,0.14784416556358337,0.021912600845098495,0.028325755149126053
001971,0.21685262024402618,0.022429190576076508,0.029023978859186172
001972,0.7020280957221985,0.05496799945831299,0.08868598192930222
001973,0.6811585426330566,0.027757545933127403,0.06828531622886658
001974,0.6704046726226807,0.026099173352122307,0.06491485238075256
001975,0.6733387112617493,0.02158140391111374,0.05740782618522644
001976,0.7773354053497314,0.058953870087862015,0.10647664219141006
001977,0.1658274084329605,0.06367938220500946,0.08004195988178253
001978,0.1547408103942871,0.061366915702819824,0.07712405174970627
001979,0.15522943437099457,0.06349639594554901,0.0800146609544754
001980,0.8172528147697449,0.013683361001312733,0.028878170996904373
001981,0.7889008522033691,0.027674902230501175,0.040805965662002563
001982,0.8262011408805847,0.024963684380054474,0.03756454586982727
001983,0.7891194224357605,0.026809927076101303,0.039543237537145615
001984,0.8521998524665833,0.012286261655390263,0.01793021336197853
001985,0.7238802313804626,0.010982858017086983,0.014352799393236637
001986,0.7163935899734497,0.010056436993181705,0.013257649727165699
001987,0.7121317982673645,0.011197815649211407,0.014715434052050114
001988,0.8377518653869629,0.005424481350928545,0.014693529345095158
001989,0.4744618535041809,0.0051844920963048935,0.007474150042980909
001990,0.37130776047706604,0.006153746973723173,0.00929709617048502
001991,0.43275564908981323,0.005283964332193136,0.007693268358707428
001992,0.5824863314628601,0.0036908378824591637,0.010579865425825119
001993,0.6482524275779724,0.04156269505620003,0.05715806782245636
001994,0.6654320955276489,0.039189450442790985,0.05510902404785156
001995,0.6545390486717224,0.041716642677783966,0.05783145874738693
001996,0.8718542456626892,0.025482000783085823,0.0344412699341774
001997,0.8463567495346069,0.019446006044745445,0.026250747963786125
001998,0.8661734461784363,0.018565982580184937,0.02502117119729519
001999,0.8543832302093506,0.01901398040354252,0.025707410648465157
002000,0.6136609315872192,0.04407024756073952,0.0700547844171524
002001,0.16285236179828644,0.02671547792851925,0.034128207713365555
002002,0.14480161666870117,0.02393382042646408,0.030556168407201767
002003,0.15718236565589905,0.023965224623680115,0.030597221106290817
002004,0.14622807502746582,0.019381411373615265,0.024441363289952278
002005,0.7522878050804138,0.030376173555850983,0.04891557618975639
002006,0.7250195741653442,0.035899922251701355,0.056485746055841446
002007,0.7562204599380493,0.030069872736930847,0.04858384281396866
002008,0.6502678990364075,0.02555389329791069,0.04496428743004799
002009,0.624288022518158,0.014217840507626534,0.02466525137424469
002010,0.5416692495346069,0.016039492562413216,0.021822083741426468
002011,0.33777502179145813,0.0158071331679821,0.020193224772810936
002012,0.7711620926856995,0.025348681956529617,0.03742298483848572
002013,0.845724880695343,0.012187276966869831,0.017757048830389977
002014,0.8499305248260498,0.012391998432576656,0.018492834642529488
002015,0.8684929609298706,0.012134806253015995,0.017642682418227196
